date,label,旅游,年月日,取消,韩国,主权,部署,右翼,军事,宣称,市场,侵略,战争,日本政府,德国,民众,野田,核心,撤回,发表,领土,回来,相关,首相,球队,琉球,挑衅,支持,道歉,介入,经济,战略,社会,关系,文件,特朗普,球迷,军国主义,台海,链接,网页,布莱顿,持续,开罗宣言,存亡,错误,地位,英超,危机,世界,战后,秩序,美国,日方,文化,原则,人民,立场,和平,中日,中方,言论,全球,政治,中日关系,高市早苗,记者,有事,日本,国际,中国,发展,北京,台湾
2025-12-01 21:59:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11736150920511533,0.0,0.0,0.0,0.0,0.5692331111888503
2025-12-01 21:58:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10371822753816463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32172266970053637,0.0,0.0,0.08810674913376428,0.0,0.23814777284515928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448458310152713,0.0,0.0,0.0,0.0,0.0,0.04244928965928906,0.07923648830971747,0.0,0.09682361589112534,0.0,0.06862994345185366
2025-12-01 21:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01 21:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-12-01 21:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018693998706707585,0.0,0.0,0.0,0.019149620061154587,0.0,0.0,0.0,0.0,0.0,0.0,0.01760115484059859,0.0,0.0,0.7785825345043864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873257215556737,0.0,0.0,0.018198956472545543,0.01707892920382142,0.0,0.0,0.0,0.020207035563006324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15848172335586902,0.0,0.1454051121628511,0.0,0.0,0.011646614968936998
2025-12-01 21:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01 20:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08503916150174978,0.0,0.0,0.0,0.08248849295404394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09394414808090888,0.0,0.0,0.08806115311525331,0.0,0.0,0.0,0.11071941681153824,0.0,0.0,0.07923123875737881,0.0,0.0,0.0,0.0,0.0,0.0,0.06989490790150013,0.0,0.0,0.0,0.0,0.0,0.0,0.07243270093099066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3907888103038153,0.06357008286654106,0.0,0.0,0.0,0.11359411500590641,0.0,0.07606698973912784,0.34897629669166697,0.0,0.07043996006221369,0.0,0.09307275785072743,0.05642078748600555
2025-12-01 20:56:00,日本 台湾,0.0,0.0,0.0,0.26232876990675147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22477491141741382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969785466228544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09490305186001909,0.0,0.09577967395172897,0.0,0.0,0.15343463070497299
2025-12-01 20:56:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18551029536875752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08273362616696665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294152827370088,0.0,0.0,0.0,0.11562683142644743,0.0,0.0774281748594645,0.10656632192775621,0.0,0.03585022598827316,0.0,0.0,0.057430412510829205
2025-12-01 20:00:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16287491540972746,0.0,0.0,0.0,0.0,0.0,0.16250192881917752,0.0,0.0,0.0,0.0,0.32426290112721456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438808032623697,0.0,0.0,0.0,0.0,0.0,0.17040250056336198,0.0,0.0,0.0,0.16110717308169825,0.0,0.0,0.0,0.0,0.0,0.3925828730978423,0.0,0.0,0.0,0.11691847806681946,0.0,0.0,0.07183783682537256,0.4022807893957363,0.217504214680488,0.0,0.0,0.23228782948314622
